Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production,Fertilizer_per_ha,Rainfall_norm
Maize,2012,Rabi,Uttar Pradesh,205.77913607329836,568.1142170017665,19917.492927548756,1775.3614749445478,1791.9258557078647,368.74095449497025,96.79063343163304,0.378742811334511
Potato,2016,Kharif,Gujarat,212.5331064857786,946.4618572748898,33284.78546816276,3925.4835130649512,4948.075139343432,1051.6297804897115,156.60988548337042,0.6309745715165932
Sugarcane,2005,Whole Year,Rajasthan,845.1145505158327,1993.8947617711792,83276.94938141498,3670.0220188695803,6444.378167239384,5446.237758160558,98.53924456818926,1.3292631745141195
Groundnut,2005,Kharif,Rajasthan,1183.7477386253884,1208.417599503428,195152.37093144062,19914.313093416356,7270.218450901756,8606.104650567528,164.85976240010288,0.8056117330022853
Rice,2016,Kharif,Rajasthan,19.04082072387545,760.1378289659178,2933.5570167199903,145.2806297065535,4762.371264459971,90.67945746711834,154.06673164259027,0.5067585526439452
Wheat,2018,Kharif,Karnataka,209.6565874411137,844.6634733766939,48007.69232852139,3006.90227941121,3783.9733033809644,793.334929755131,228.98251333030655,0.5631089822511293
Wheat,2009,Whole Year,Rajasthan,45.045926859410514,402.57161252413357,1781.1684597878232,85.8106169969609,752.7558434496896,33.90858466702859,39.541165738400615,0.26838107501608904
Potato,2015,Kharif,Uttar Pradesh,153.82998430988678,541.2246342222395,13765.438448338524,889.2634959973462,1247.3158279029906,191.8745742357905,89.48475493963765,0.36081642281482634
Soybean,2009,Kharif,Karnataka,242.7219653270529,469.7174763145914,101558.12809077532,2082.8458225364693,1805.9204720685298,438.3365662048327,418.41342193291814,0.3131449842097276
Wheat,2015,Kharif,Gujarat,159.84019139424055,1171.6494374226,8407.290703263949,423.25567408217097,1134.8120155764445,181.3885697662228,52.59810207889231,0.7810996249483999
Maize,2016,Rabi,Andhra Pradesh,71.4980004229531,1251.0203546719122,5435.624502055472,350.7576224970689,5111.902554620285,365.4908110123361,76.02484642787948,0.8340135697812748
Sugarcane,2005,Kharif,Madhya Pradesh,67.27522457302186,1084.9193114284851,5907.35584148814,491.6338910737369,1611.783808698044,108.4331176933214,87.80878665185546,0.7232795409523234
Sugarcane,2010,Whole Year,Gujarat,586.1230009824521,1216.4283108388706,58323.23235617154,4883.762298363958,4550.254122643623,2667.0086015966554,99.5068138571782,0.8109522072259138
Groundnut,2005,Whole Year,Bihar,1543.4443167451957,705.208609344584,237832.04998846105,18640.93403923111,5665.225602572744,8743.960259370278,154.09175919608137,0.47013907289638934
Potato,2009,Rabi,Karnataka,20.644061209412833,533.2754245224403,2261.9032128776435,111.5190279405759,400.0,8.257624483765134,109.56677515789914,0.35551694968162684
Rice,2013,Whole Year,Uttar Pradesh,165.15056958427095,530.4224290405357,3347.20100760668,384.05928824323803,523.1807750003043,86.40360298684055,20.267571683418943,0.3536149526936905
Soybean,2016,Whole Year,Uttar Pradesh,588.9592315505063,510.48326784133644,317327.77466902527,18784.846683897817,2489.1186959232946,1465.9894343889819,538.7941264349004,0.340322178560891
Rice,2018,Rabi,Tamil Nadu,235.30333935086247,1211.4036177230146,36966.21031332952,1541.0989110195849,10993.959844809013,2586.9154641728505,157.1002367212857,0.8076024118153431
Wheat,2009,Kharif,Maharashtra,64.30105597347762,1956.1642572906837,11578.838332406525,873.6383348124423,9885.412207525604,635.6424436770028,180.0722889711558,1.3041095048604558
Potato,2010,Rabi,Rajasthan,137.91709105076959,578.7266819590322,17231.966038327042,1635.1906612182754,2300.903591244381,317.333930092694,124.94438439093577,0.3858177879726882
Groundnut,2012,Kharif,Uttar Pradesh,351.63028078195254,896.1243846759365,44815.53745698846,951.1361632446759,3040.2036992176795,1069.0276803902434,127.45073421244619,0.5974162564506244
Rice,2015,Kharif,Rajasthan,169.2487402686768,1141.3020206697565,13788.021230254979,656.7841286874543,2581.860089609639,436.9765677164045,81.46601982600845,0.7608680137798377
Maize,2005,Whole Year,Punjab,231.00147119192576,924.4463903213862,7177.14784429473,735.6417585238146,1318.0567538275736,304.47304924862345,31.06970621122864,0.6162975935475907
Sugarcane,2018,Rabi,Maharashtra,239.13001573334077,1199.827590220555,105912.96574544985,7488.270084505936,5461.983664922579,1306.1242397281865,442.9095419939075,0.7998850601470368
Wheat,2006,Whole Year,Punjab,130.4333108807745,791.0741042982842,22650.941039385634,1378.283271019536,3283.6996921697696,428.3038227878831,173.65917407471343,0.5273827361988561
Groundnut,2020,Whole Year,Rajasthan,651.8945585056825,743.8494699694204,17361.22391809961,1963.3830344093885,807.0166381535024,526.0897550358176,26.63195096749419,0.4958996466462803
Rice,2013,Kharif,Karnataka,137.96638710565924,967.9468365223711,5255.2499854528905,152.15793149428993,1222.2287756545468,168.62648839363115,38.09079947442739,0.6452978910149141
Soybean,2007,Whole Year,Bihar,73.21778890867728,1196.9526436521583,10966.729394511443,894.4137694158036,6326.275337701278,463.19589225398323,149.78230779667453,0.7979684291014388
Maize,2010,Rabi,Maharashtra,3553.0700803715727,1627.1214167735711,634986.8846703501,34428.27238310524,7854.614405423891,27907.995436767174,178.7149902216239,1.0847476111823808
Maize,2009,Whole Year,Karnataka,222.8830273201658,1219.485919280917,18529.94607979085,501.8342967513635,2779.8087908899925,619.5721986847714,83.13753766980675,0.8129906128539447
Rice,2015,Whole Year,Uttar Pradesh,10.803337992551363,936.5294171239896,466.6866553398533,19.30890408888148,1153.3945067353663,12.460510695014221,43.19837587805013,0.6243529447493263
Sugarcane,2006,Kharif,Bihar,1102.89498346313,1423.8572653964893,68590.92295056122,5678.870322227914,3345.424024834972,3689.6513745475245,62.191708167157714,0.9492381769309929
Rice,2018,Rabi,Andhra Pradesh,1098.646935554554,1500.0454037425118,29787.462071712187,679.9790509039382,1866.7318091850425,2050.879181663355,27.11286138223891,1.0000302691616745
Wheat,2019,Whole Year,Uttar Pradesh,423.5241924069634,913.4938865310655,51212.30122747464,4057.2884980829385,7654.875514421273,3242.0249702211077,120.91942360228826,0.6089959243540437
Rice,2011,Kharif,Madhya Pradesh,522.153837220954,984.3211509769346,51438.5435753261,5950.670080192066,3313.0663268224193,1729.9302955178575,98.51223893919108,0.6562141006512897
Maize,2008,Whole Year,Gujarat,3267.2070154420194,857.8036426640429,2000000.0,100000.0,6233.521168350926,20366.204092142478,612.1436415100928,0.5718690951093619
Groundnut,2005,Rabi,Maharashtra,77.06412621417246,1419.406487446136,7499.639262586265,409.17812777245024,4307.59910322213,331.96136097076635,97.31686623869156,0.9462709916307573
Rice,2017,Whole Year,Madhya Pradesh,287.1165023054874,1083.385756805798,60086.364006340475,2032.1667749011267,11132.186144599475,3196.23434885101,209.27520196108244,0.7222571712038655
Sugarcane,2008,Whole Year,Rajasthan,2600.9790605066996,417.5164809970063,2000000.0,100000.0,1773.875690206033,4613.813526167761,768.9412153938594,0.27834432066467085
Potato,2010,Kharif,Maharashtra,3353.91264546533,1232.7714735587538,185338.34787412328,10989.645421254643,2357.7919041467635,7907.82808269361,55.26033843627701,0.8218476490391692
Groundnut,2011,Whole Year,Gujarat,157.69916900861918,1720.3358775247552,11908.60629886444,1395.370650832712,4331.819895922455,683.1243978819743,75.5147054593139,1.1468905850165034
Soybean,2019,Kharif,Maharashtra,2730.3389011971103,1755.8709478970657,292328.39782380394,34783.22219961736,6414.731612823321,17514.39126323039,107.06670798106173,1.1705806319313772
Cotton,2011,Rabi,Karnataka,641.0816587729039,834.4018067113894,26162.577256213466,1597.4468242529733,1400.594532056166,897.895465878826,40.8100542234999,0.5562678711409262
Rice,2018,Whole Year,Punjab,1471.8235150625424,736.5256421134903,122829.9683399743,4284.112565447225,3260.186709281652,4798.419462215104,83.45427769222377,0.4910170947423269
Sugarcane,2011,Rabi,Tamil Nadu,616.3315712821982,1904.040634109606,259175.03416392198,28784.226797147796,10839.565229125681,6680.766269682911,420.51234471851217,1.2693604227397373
Groundnut,2007,Rabi,Karnataka,353.023805604465,1755.0166746498198,126662.1091380554,12584.416015380462,12000.0,4236.28566725358,358.7919769919714,1.1700111164332132
Sugarcane,2020,Whole Year,Gujarat,3467.761455523342,1260.2862155826967,1441093.2738652064,100000.0,7777.455826495011,26970.361537154837,415.5687443753889,0.8401908103884645
Soybean,2010,Kharif,Maharashtra,129.75759330489655,279.5134379449223,9666.500906022626,546.5001168929962,1553.3512161868316,201.5591153696373,74.49661064003296,0.18634229196328153
Maize,2017,Rabi,Karnataka,2398.8380863627785,777.1557366430093,134399.33513248648,8711.30562850012,1635.2265313499306,3922.6436832331115,56.02684728766689,0.5181038244286729
Sugarcane,2012,Rabi,Punjab,2901.04623172582,557.8985914550303,2000000.0,100000.0,2491.5702809715654,7228.160574692602,689.4064555497307,0.37193239430335356
Groundnut,2008,Whole Year,Madhya Pradesh,1255.9631225023625,1865.5603316292718,192253.67767642977,7394.911742668198,8208.851525391648,10310.014793989176,153.07270908829423,1.2437068877528479
Sugarcane,2017,Whole Year,Karnataka,224.51111631289578,363.48903366725324,9800.815669448586,986.7299709569535,509.0788327233717,114.29385702599012,43.65403295126564,0.2423260224448355
Sugarcane,2012,Whole Year,Rajasthan,328.10130505570345,1861.6418683293866,503013.28276901454,10975.278648783613,8120.49060447228,2664.3435650199335,1533.1035720312523,1.2410945788862577
Sugarcane,2006,Whole Year,Madhya Pradesh,52.99689154154194,1002.5138277032597,8560.45629847852,959.2607576591791,4624.5761938826,245.088162972793,161.52751698216778,0.6683425518021732
Wheat,2019,Whole Year,Gujarat,142.15301332353894,511.035292106169,1693.4488760991155,118.5917641152135,762.6757672554571,108.41665850420527,11.912859506149486,0.340690194737446
Wheat,2014,Whole Year,Madhya Pradesh,515.3540312089087,1494.0592957666674,294854.29612575105,12582.842995902056,11289.670292016517,5818.17709601017,572.1393028285562,0.9960395305111116
Maize,2013,Kharif,Maharashtra,44.16555705148838,1333.2723701998161,950.4469591675543,19.280434624995543,1686.908384266561,74.50324848595888,21.520094449607406,0.8888482467998774
Rice,2013,Rabi,Bihar,171.14418808876314,480.1998010479183,26706.79143279499,2028.5049124282625,4789.778722032865,819.7427905071481,156.0484859640319,0.3201332006986122
Sugarcane,2012,Kharif,Bihar,2524.490072632182,1038.6406236014323,824956.4714623967,36668.314530487856,7957.160336688827,20087.772276313495,326.7814282201746,0.6924270824009549
Soybean,2014,Kharif,Andhra Pradesh,203.31634435809934,1669.0057760387997,55842.24172991156,4641.966399297195,12000.0,2439.7961322971923,274.6569239488051,1.1126705173591998
Rice,2018,Whole Year,Rajasthan,845.8601195254902,865.5434147424733,520688.90261400404,25053.95051308353,7467.593744681598,6316.539737444179,615.5732970436053,0.5770289431616489
Soybean,2017,Rabi,Maharashtra,482.89679026455656,1805.8778143674476,131821.7223771155,3796.78236138523,12000.0,5794.761483174679,272.9811525665693,1.2039185429116317
Rice,2014,Kharif,Gujarat,169.14776401500868,714.8477174472821,107430.98036563669,7574.438780248356,2996.5054786469295,506.8522015718514,635.1309518706036,0.47656514496485475
Maize,2005,Whole Year,Uttar Pradesh,203.14938789865798,320.0881297706095,22481.686682018677,1718.6928796102418,1456.8196612195939,295.95202245549075,110.6657859743775,0.21339208651373967
Sugarcane,2006,Whole Year,Bihar,298.9386286375141,1070.3470726938792,30864.39254870182,2014.179472162004,1673.7216277724713,500.3400481272504,103.24658505785564,0.7135647151292528
Sugarcane,2010,Rabi,Gujarat,20.879608519418632,392.7107851449816,2819.3625937355196,185.5240827225403,955.9903766317808,19.960704812403158,135.02947582151418,0.26180719009665443
Cotton,2014,Kharif,Madhya Pradesh,762.3225507351243,1106.199280455455,479606.1711774739,37872.10744119289,4526.308459818513,3450.507010502821,629.1381131451236,0.7374661869703033
Soybean,2009,Kharif,Karnataka,212.288014140601,1052.3144136635103,13703.197977431537,995.3365941049512,2695.5179725582534,572.2261574746907,64.55003139440429,0.7015429424423402
Rice,2016,Kharif,Bihar,794.9669932935315,708.4830566313432,207981.35176607512,6916.784628617235,3546.975365559375,2819.728341644961,261.6226252418516,0.47232203775422876
Rice,2018,Whole Year,Maharashtra,389.88067714157495,1895.4071159272612,17422.33094678612,691.8157547280754,5050.902069368803,1969.2491189812908,44.68631550175455,1.2636047439515075
Potato,2013,Rabi,Bihar,201.3265987982964,1048.2109479210378,12345.779929448094,421.96769793399284,3072.2840525241877,618.5324988369413,61.32215019346248,0.6988072986140252
Potato,2009,Rabi,Punjab,310.1507140408843,1438.9644058753179,154497.97005533992,13801.235411235373,8577.582899761128,2660.343461105793,498.1383664813162,0.9593096039168786
Wheat,2006,Kharif,Punjab,311.40462911816064,1467.9230245026931,82648.94666251089,6021.78913055777,11516.542524552115,3586.3046535816766,265.4069301941887,0.9786153496684621
Cotton,2014,Whole Year,Punjab,1438.6034846422936,1842.4550536503086,23817.773377367437,1500.1746592833422,1888.8984503119752,2717.375892754236,16.556176619640045,1.2283033691002057
Groundnut,2008,Kharif,Rajasthan,263.79845705181225,505.7615995282099,14481.201929763829,1445.7148584903666,1010.8116432657184,266.65055186350344,54.89494552623406,0.33717439968547325
Potato,2013,Rabi,Bihar,345.7785734854342,259.137320058461,3903.8997205749124,205.26496253199883,400.0,138.31142939417367,11.29017243961579,0.17275821337230735
Groundnut,2005,Whole Year,Andhra Pradesh,53.824688756623274,1825.809322004477,4846.892239608738,372.29302245273425,6701.724442594784,360.71823225531887,90.04961016169955,1.2172062146696514
Wheat,2015,Kharif,Gujarat,231.2612125782202,1311.5044253236756,30517.231802399034,837.4160383016724,7375.995755725119,1705.781722440797,131.96000947230652,0.8743362835491171
Wheat,2005,Kharif,Punjab,1401.3230739672042,1106.8399562106147,140865.22681349653,13303.369547161677,2587.632300869347,3626.108850151063,100.52301958798208,0.7378933041404098
Wheat,2016,Whole Year,Madhya Pradesh,409.35600577842087,990.0160948527321,202506.81820612168,18128.257368176426,7572.378165744022,3099.798480172698,494.6960966678379,0.6600107299018214
Soybean,2011,Rabi,Maharashtra,66.87234585539359,910.2089031682731,14357.538954482869,1439.170457481008,3793.246057036818,253.66326224077415,214.70069235390613,0.6068059354455154
Soybean,2015,Whole Year,Rajasthan,76.05113910100981,1437.5248061919815,82300.94624396075,8925.339752358821,5323.001328596853,404.82031447597933,1082.1790076628577,0.9583498707946543
Maize,2007,Kharif,Tamil Nadu,100.50479995523203,400.3034749905561,18665.821036336514,1788.2384185087847,3334.288681932888,335.1120169706591,185.72069239131716,0.2668689833270374
Maize,2014,Kharif,Punjab,812.0462139812641,1264.7991553904362,125988.19271153049,13159.33935626028,7830.052046084984,6358.364119299562,155.1490426805159,0.8431994369269575
Wheat,2006,Kharif,Gujarat,700.5380024368656,1514.0922278700712,149038.98147360672,8132.380566564477,12000.0,8406.456029242387,212.74931688954095,1.0093948185800474
Cotton,2013,Kharif,Madhya Pradesh,3.8763507262784738,1384.4634475303724,525.6130963721291,28.55852332233369,5957.58343487756,23.093682874652234,135.59482448502507,0.9229756316869149
Rice,2007,Rabi,Maharashtra,221.92448511344156,1017.8742139281771,20451.609252149716,2340.2793235505587,1403.4575823655643,311.4616013450334,92.1557134252015,0.6785828092854514
Soybean,2020,Rabi,Karnataka,292.1203048894228,1048.802015407805,23756.221621283545,2647.8079698404667,2650.9800969156336,774.4051141667866,81.32341786469127,0.6992013436052033
Cotton,2006,Kharif,Uttar Pradesh,77.12502183742784,1628.561971757434,10721.29843075992,802.4863368619394,10363.067562159666,799.2518120343043,139.01193381000775,1.0857079811716228
Sugarcane,2016,Rabi,Madhya Pradesh,153.15186390634824,1311.8640852472404,13760.372321941328,779.6059827618416,2341.5069956030525,358.60616072636105,89.8478932672719,0.8745760568314936
Soybean,2012,Rabi,Andhra Pradesh,1208.5762089772206,1839.8314518147213,221487.94847493657,23610.649200816468,12000.0,14502.914507726648,183.2635350834638,1.2265543012098141
Soybean,2014,Rabi,Madhya Pradesh,399.65906820349267,265.7864841949662,70530.89061976415,3691.665333040145,920.3733974068756,367.83557440691476,176.47764364964252,0.1771909894633108
Maize,2010,Kharif,Madhya Pradesh,134.35705309854285,1458.0220577328973,11647.60184610625,411.9000644369267,4489.791120552041,603.2351039853768,86.69140605192815,0.9720147051552649
Rice,2010,Whole Year,Andhra Pradesh,195.4354148595682,684.9290699335518,17081.593867672877,1433.9872929329906,3182.1676850613203,621.908261682671,87.4027559434251,0.4566193799557012
